"seller_id","seller_city","seller_state","total_orders","total_items_sold","total_revenue","total_freight","total_gross_revenue","avg_item_price","avg_review_score","total_reviews","positive_review_pct"
"41c2bad7229b0c25e6becf179ebf63ff","natal","RN","20","2","782.00","189.92","971.92","34.00","4.96","20","115.00"
"11742f81550ac064cc9a40f67151d9ad","catanduva","SP","2","1","781.90","49.11","831.01","390.95","5.00","2","100.00"
"70bf57d811208f8923b41bbd499a67a4","franco da rocha","SP","7","1","780.80","88.93","869.73","111.54","4.14","7","85.71"
"e560e4022d8f7aebf155db95946c5c0f","belo horizonte","MG","2","1","780.00","90.21","870.21","390.00","5.00","2","100.00"
"cb6c9f5888a7a090c75beaf615925792","vila velha","ES","11","2","779.89","229.08","1008.97","70.90","3.82","11","72.73"
"6524b847b982cd56bb5d4b02b776ee42","campinas","SP","1","2","779.80","55.14","834.94","389.90","4.00","1","200.00"
"4deebb3199eeafb282ae33229144f94b","sao paulo","SP","4","2","779.70","141.79","921.49","155.94","3.40","4","75.00"
"5a413ade68e8f8d93071a7f52a64cb9e","sao paulo","SP","14","1","778.90","153.77","932.67","55.64","4.64","14","92.86"
"d66c11a9572221d92fbb8c4897db5f9b","rio de janeiro","RJ","16","1","776.56","387.82","1164.38","48.54","4.56","16","87.50"
"74636e24f01da9268b0ed88dacd8513e","sao paulo","SP","4","1","776.00","272.61","1048.61","194.00","4.00","4","75.00"
"71271995e85f5b8530be99ed54a91b89","porto alegre","RS","8","1","776.00","120.83","896.83","97.00","2.50","8","25.00"
"5c3460cd3e8a984382ae254e7dd20d9f","sao jose do rio preto","SP","9","2","775.76","198.54","974.30","77.58","4.70","9","100.00"
"d9442042130b7fe579d1295f9f4a248f","sao paulo","SP","19","2","772.16","338.88","1111.04","35.10","4.23","19","94.74"
"25be943a321c8938947bdaabca979a90","sao bernardo do campo","SP","5","1","769.00","138.55","907.55","153.80","3.00","4","75.00"
"0ff83046c3fa22efee8ecf291888b191","caxias do sul","RS","10","2","768.90","254.48","1023.38","69.90","4.82","10","110.00"
"4a1917ef994878940e1fb03eeb787ad7","brasilia","DF","2","2","768.00","78.62","846.62","256.00","2.67","2","50.00"
"562f8cfc51f265411f487d07e9c40e7f","belo horizonte","MG","13","1","766.92","199.33","966.25","58.99","4.54","13","92.31"
"80f2cf9abf6b5a0e5c612b5eea6646e6","sao jose do rio preto","SP","7","2","766.08","288.70","1054.78","109.44","4.43","7","85.71"
"6f83d9e4da896daae20b9b6b2d3ff8d2","pinhalao","PR","11","1","765.19","219.85","985.04","69.56","4.36","11","81.82"
"0b36063d5818f81ccb94b54adfaebbf5","jaragua do sul","SC","1","15","765.00","18.00","783.00","51.00","5.00","1","1500.00"
"5acd070dd3fe441bbb2ec1f1ede515ee","jundiai","SP","7","2","764.17","122.20","886.37","95.52","2.75","7","42.86"
"2063dd1b9f568df1c16741ea7d3e6adb","guarapuava","PR","3","1","763.10","57.17","820.27","254.37","5.00","3","100.00"
"39c763cca83e654764b7a4a650fb9b7c","goiania","GO","11","1","761.00","223.21","984.21","69.18","3.82","11","72.73"
"a56e351445e5863fc8960640ba9190c7","itajai","SC","3","2","760.92","65.06","825.98","190.23","4.25","3","133.33"
"ca77545ca4d2dfd1431bf61334e2fa3c","maringa","PR","6","3","760.00","213.71","973.71","76.00","4.80","6","166.67"
"ac51cac5e20d69ff485a54746488ef48","ribeirao preto","SP","4","1","759.90","73.87","833.77","189.98","3.50","4","50.00"
"7c51de0ab286204ce75ff42bf7c10d92","picarras","SC","4","1","759.00","149.64","908.64","189.75","4.50","4","100.00"
"458c6fa920810ce2492da71bc26d9eec","catanduva","SP","2","1","756.76","105.61","862.37","378.38","2.50","2","0.00"
"cf654707ed6a99f112c7ec3d6f314b8b","sao paulo","SP","3","2","756.00","33.54","789.54","189.00","4.75","3","133.33"
"21c62b998a043ebe31161d38f84929fc","fortaleza","CE","4","1","750.49","90.84","841.33","187.62","4.50","4","100.00"
"61c36f0fc4a47f9532e5512b66668e62","guarulhos","SP","1","1","750.00","17.69","767.69","750.00","1.00","1","0.00"
"9dc79dd988ac42f4d56c340d7048420a","sao paulo","SP","4","1","749.60","94.33","843.93","187.40","4.75","4","100.00"
"87d3c3aeb3ead335511b3ce315eb341e","sao paulo","SP","15","1","749.35","213.71","963.06","49.96","3.50","14","50.00"
"fd435faa3c0422b60440ea3480d0e77c","joao pessoa","PB","1","1","749.00","133.87","882.87","749.00","5.00","1","100.00"
"191d55f7edb8524d525ed01b20fe32e8","brasilia","DF","3","1","747.00","65.80","812.80","249.00","2.33","3","33.33"
"8d46553a36e68f95350a200c12f8f2e2","campinas","SP","13","2","746.60","223.00","969.60","46.66","3.13","13","61.54"
"c89cf7c468a48af70aada384e722f9e2","petropolis","RJ","14","1","745.00","226.01","971.01","53.21","4.00","13","76.92"
"ba6ce6de456f6c11d08c17701ba5c26f","sorocaba","SP","6","2","744.35","130.16","874.51","106.34","3.71","6","83.33"
"e8a85b5f3df47be0984c55fd4064dbb4","brasilia","DF","8","6","743.00","222.99","965.99","53.07","4.71","8","162.50"
"6e864f5c4669eff3d98140a07cc50202","sao paulo","SP","13","1","740.59","191.77","932.36","56.97","4.46","13","92.31"
"2ba91c7ad80ff88b23b7db823b43c233","itu","SP","6","1","740.40","99.93","840.33","123.40","3.83","6","66.67"
"5bba18b40e8c973b0f32e748004775b0","itajobi","SP","1","1","739.98","44.82","784.80","739.98","5.00","1","100.00"
"c522be04e020c1e7b79f3acff36513d5","santana de parnaiba","SP","7","1","739.93","98.37","838.30","105.70","3.57","7","71.43"
"8a40ae794fa3f9892cee24bd5af0488b","curitiba","PR","6","1","739.85","206.41","946.26","123.31","3.17","6","50.00"
"ba6b68b55fe8704377a7d43c8e5c0185","belo horizonte","MG","5","1","739.77","92.45","832.22","147.95","4.20","5","80.00"
"6bb62a4912377c7bfe7cb17b406bc7e6","jundiai","SP","4","2","739.52","105.87","845.39","123.25","4.50","4","125.00"
"8c91bfea4263b8fba54081460693e2a1","horizontina","RS","2","1","739.00","46.75","785.75","369.50","5.00","1","100.00"
"e73bf2cea7fe4b0b4d287a7568ed1099","chapeco","SC","4","3","737.70","100.13","837.83","147.54","5.00","4","125.00"
"89dda63a3c907c468ec88c310ed91213","maua/sao paulo","SP","2","1","734.99","42.14","777.13","367.50","3.00","2","50.00"
"4200ddf1967c5e41e48db62bc6d4b5ac","sao bernardo do campo","SP","22","8","734.80","487.93","1222.73","17.50","4.24","19","152.63"
"56db5c0782e8f7ddc9343f9576ff6d16","palhoca","SC","2","1","734.80","57.15","791.95","367.40","3.00","2","50.00"
"6e1862e15f33d9994bc25922a85e1efc","rio claro","SP","8","4","732.49","147.47","879.96","52.32","4.67","7","157.14"
"808d4348b916efa08e766ebad39f61eb","sao paulo","SP","21","1","731.10","283.82","1014.92","34.81","4.43","21","90.48"
"33cbbec1e7e1044aaf11d152172c776f","bento goncalves","RS","15","2","730.67","398.83","1129.50","45.67","4.69","15","106.67"
"da4d149c0ddbac90557103ac0a0ec356","sbc","SP","1","1","730.00","45.98","775.98","730.00","3.00","1","0.00"
"014d9a685fd57276679edd00e07089e5","maringa","PR","11","3","729.88","146.93","876.81","60.82","3.83","11","72.73"
"7210cd29727d674c00741e5e387b3ccd","sao paulo","SP","9","4","729.09","145.09","874.18","56.08","3.69","9","100.00"
"c6218512d16fcac0af02fe92691cf274","contagem","MG","8","2","729.00","212.28","941.28","81.00","4.11","9","77.78"
"da6a60cc8cc724fe51be021ff8be779c","sao pedro da aldeia","RJ","12","2","728.79","255.79","984.58","56.06","4.77","12","108.33"
"aac51c486b672a9850d59f3e84b1cf88","sao paulo","SP","10","2","728.28","131.29","859.57","56.02","4.77","10","130.00"
"8132b9bd16876e1b0f8808d43825dd48","florianopolis","SC","2","2","727.90","41.04","768.94","242.63","2.33","2","50.00"
"f19516b9ff26bfeb091b30108db4ddbd","artur nogueira","SP","5","2","727.60","141.84","869.44","145.52","2.60","5","40.00"
"d29ba1220fb8634fa3a107e54497b8a4","sao carlos","SP","9","1","724.94","182.92","907.86","80.55","3.22","9","44.44"
"fe1bbc5feda5c8979a8a1b3b2512d5a6","arinos","MG","9","2","724.72","137.53","862.25","72.47","3.80","9","66.67"
"6d22a1fcebb6dd08c9cd90b92a93e8d0","joinville","SC","12","2","723.70","222.73","946.43","55.67","4.31","12","83.33"
"d9e7e7778b32987280a6f2cb9a39c57d","sao paulo","SP","11","3","722.50","263.89","986.39","55.58","3.15","11","54.55"
"07d75e33f2750d97d467fb57e4dfdd8a","sao paulo","SP","2","1","722.40","37.19","759.59","361.20","2.50","2","50.00"
"c8cc60ffd415254af5d9b9f34f32c369","sorocaba","SP","8","2","722.20","194.03","916.23","80.24","4.67","8","112.50"
"b16d3dadc47d4eb18be3d88bad0775ce","estancia velha","RS","10","2","722.10","178.44","900.54","65.65","4.36","10","90.00"
"94231344608e603693b0a8891143f65d","porto alegre","SP","3","1","722.00","102.18","824.18","240.67","4.00","3","66.67"
"d79e8478eed9999493990b44955fb22e","rio de janeiro / rio de janeiro","RJ","5","1","721.89","80.72","802.61","144.38","4.00","4","75.00"
"68ca56ce86830f3d31b1b7ec6a54da3e","guaratuba","PR","6","2","719.59","143.37","862.96","119.93","3.83","6","50.00"
"07de60b03d150fb3ea09eab5da5e4c8b","ibitinga","SP","9","2","719.10","169.90","889.00","79.90","4.33","9","88.89"
"75a4764c108403a7a0575140cb22287c","caxias do sul","RS","5","4","716.90","210.15","927.05","79.66","4.78","5","180.00"
"d558ebe531605a1285ab2b1bc3256dfb","divinopolis","MG","3","1","709.00","73.23","782.23","236.33","4.67","3","100.00"
"024b564ae893ce8e9bfa02c10a401ece","sao paulo","SP","2","6","706.40","212.00","918.40","88.30","4.75","2","400.00"
"e21a1e8be4715b0fcfd5385643bc49c4","jaguaruna","SC","21","2","703.60","472.29","1175.89","29.32","3.67","21","66.67"
"18e694e0e48ed6f7aa3f24aade5fd697","varzea paulista","SP","31","3","701.54","504.23","1205.77","20.63","4.68","31","106.45"
"39d61be7a92eb77b7da367bd4845bc0e","sao paulo","SP","7","3","700.59","209.03","909.62","50.04","4.21","7","157.14"
"3ef37b7ca6dd2b80bd8af81a62504996","sao paulo","SP","2","1","700.00","40.97","740.97","350.00","4.50","2","100.00"
"328acb143b4a73aad6bee8e734f5d20d","foz do iguacu","PR","2","1","699.98","34.77","734.75","349.99","4.00","2","100.00"
"1b4b28463457a256e9a784ebe2a8f630","piracicaba","SP","1","1","699.42","15.92","715.34","699.42","1.00","1","0.00"
"5f5a58930c3c35f3b5af264f34fb8c85","ribeirao preto","SP","3","1","699.00","88.75","787.75","174.75","5.00","3","133.33"
"59cea8e446d3834393058e7e0666b6fb","maringa","PR","10","1","696.60","204.54","901.14","69.66","4.60","10","80.00"
"c7fdb77fdbff3c41981bc52f787e959e","santo andre","SP","10","3","696.32","175.56","871.88","58.03","3.33","10","60.00"
"0d83f8e03188682112cc0d93523705cc","porto alegre","RS","4","4","696.26","124.31","820.57","87.03","2.75","4","100.00"
"fac35d150712afb921ec59ac5f39bb11","bonfinopolis de minas","MG","5","2","696.00","104.64","800.64","116.00","4.17","5","80.00"
"1352e06ae67b410cdae0b2a22361167b","rio de janeiro","RJ","4","1","696.00","69.22","765.22","174.00","2.33","3","33.33"
"83d7070a0b9a8b4625fa8682b819fabb","cotia","SP","2","1","694.77","127.63","822.40","347.39","1.00","2","0.00"
"73b8eb4a9a729d4019b24ed1be748cbf","campinas","SP","8","1","692.41","105.57","797.98","86.55","4.38","8","87.50"
"b4b447d715f9ab302a188fb43d3e96b3","sao paulo","SP","5","1","685.93","93.73","779.66","137.19","4.80","5","100.00"
"b2c97074649f92197d9387d9033dda5f","botucatu","SP","10","2","684.71","279.37","964.08","62.25","4.64","10","110.00"
"4e6015589b781adaa5ce7f1892d06bb1","guaruja","SP","3","1","684.00","56.50","740.50","228.00","3.67","3","66.67"
"2fb25ab44bdbeae6a4d816e0d0c9d500","volta redonda","RJ","5","1","683.08","78.21","761.29","136.62","4.80","5","100.00"
"d9cd369bffa979d1634f8e1318bf2f1b","bady bassitt","SP","3","1","678.00","66.81","744.81","226.00","5.00","3","100.00"
"9aa388272ee334b6ae07bc73706e254a","muriae","MG","6","2","678.00","183.46","861.46","96.86","3.86","6","83.33"
"89a51f50b8095ea78d5768f34c13a76f","brasilia","DF","10","2","677.16","177.10","854.26","61.56","4.73","10","110.00"
"6861de0f40cacb0602e473c51639f980","curitiba","PR","5","4","674.00","275.73","949.73","84.25","2.63","5","60.00"
"8c0de775f52fe41590b376a3b7c50f68","sumare","SP","9","1","672.70","135.33","808.03","74.74","3.89","9","66.67"
"7354220fb240bde543b3c40c060d41e7","brasilia","DF","7","1","672.00","165.13","837.13","96.00","4.57","7","100.00"
"e4ebd3f87bf70440014f07ddda7fbe03","presidente epitacio","SP","7","1","671.50","115.76","787.26","95.93","4.57","7","100.00"
"0a85ebe4e328db81ac9109781205e2f7","jundiai","SP","12","1","667.90","137.75","805.65","55.66","4.58","12","91.67"
"6824a69c9ea0313eba299dd4a2dba09a","formiga","MG","6","2","666.90","117.18","784.08","95.27","4.71","6","100.00"
"7bcd7c5f8631701474db233ccf1c094b","sao paulo","SP","11","1","666.00","194.94","860.94","60.55","3.64","11","54.55"
"5f7300535881cef3b625fd683cf7d145","canoas","RS","10","2","665.98","170.85","836.83","60.54","4.45","10","90.00"
"55c26bcb609f480eb7868594245febb5","tabatinga","SP","6","2","664.40","161.83","826.23","110.73","4.00","6","66.67"
"bdae679a9b282249bc23b9b69dae9a99","brasilia","DF","6","5","663.15","188.83","851.98","55.26","3.50","6","133.33"
"1430239a858e7682bbc43b20758af153","sao paulo","SP","18","3","660.79","268.75","929.54","28.73","3.96","18","77.78"
"49383af7ab774e4e8f3000f49c83dc4b","taubate","SP","8","4","660.00","242.23","902.23","55.00","4.58","8","125.00"
"299c89a525fee36c567f4fe72f038100","varzea alegre","CE","2","1","658.00","99.75","757.75","329.00","2.00","2","0.00"
"525e75a6fb1454a2325ab1734bcec221","barueri","SP","10","2","657.07","120.00","777.07","59.73","3.73","10","70.00"
"b0398568231ba5e6734af1881671a317","colatina","ES","4","1","656.77","113.35","770.12","164.19","4.00","4","75.00"
"c447f8dd3ed213f291d65ef074a268eb","assis","SP","7","2","655.00","122.23","777.23","81.88","3.88","7","85.71"
"b7cc6c5e001441ae8cdd5c69a480cbe4","curitibanos","SC","6","1","651.80","220.50","872.30","108.63","4.17","6","83.33"
"cd3d09fbe6e3e9ff0c0ac0c300e93ae7","nova odessa","SP","12","1","651.04","229.19","880.23","54.25","4.17","12","83.33"
"5d043cd5512d4bd2f88e5ccdd5736c38","sao paulo","SP","1","1","650.00","64.91","714.91","650.00","2.00","1","0.00"
"43402bdf22aa2310e8f99e2f94f78628","ribeirao pires","SP","4","2","649.95","187.15","837.10","129.99","2.80","4","75.00"
"f435898e493ba0356019a0b1cb8b55b1","curitiba","PR","10","2","649.76","230.92","880.68","54.15","4.33","10","90.00"
"236585a4ddb5fea9fa40233e2249ed91","caxias do sul","RS","11","1","649.53","188.14","837.67","59.05","4.09","11","72.73"
"54aa8463e87776b5612f4bdc4bd5d4de","belo horizonte","MG","7","1","649.30","123.53","772.83","92.76","3.86","7","71.43"
"9cad4b68bb993ee401a3c5aaa2bc26dd","birigui","SP","5","5","649.30","114.03","763.33","92.76","3.43","5","60.00"
"95b293867b5862941c9cd74f756a3c68","sao paulo","SP","9","1","648.10","98.12","746.22","72.01","3.56","9","66.67"
"b26741d31a563d769b4af0465ab20c56","florianopolis","SC","2","1","648.00","47.03","695.03","324.00","4.00","2","100.00"
"72c38a04bd6a1c3dbc5298425a0db86d","cascavel","PR","4","2","647.30","113.35","760.65","129.46","3.80","4","100.00"
"2aa3443d7bf9d9bb11133f420d75e083","rio de janeiro","RJ","10","1","647.00","134.12","781.12","64.70","3.00","10","50.00"
"13f57c12a00ed4610db646b913a7f5c6","santos","SP","7","3","645.20","175.95","821.15","49.63","4.77","7","185.71"
"8d899e15a5925f097cca50faa49b15e3","sao roque","SP","4","6","645.00","150.98","795.98","64.50","2.50","4","100.00"
"ad273c9eb54ecb4532de4bf75bae9e4e","curitiba","PR","10","3","645.00","184.75","829.75","58.64","3.82","10","70.00"
"f3295428338a40977a03f555246a70f4","vitoria","ES","7","1","644.98","124.40","769.38","92.14","3.57","7","57.14"
"8bd0e3abda539b9479c4b44a691be1ec","tres de maio","RS","7","5","644.95","266.71","911.66","46.07","1.93","8","37.50"
"5882f40daf39bc2a465e0cb453ddc222","sao paulo","SP","1","1","640.00","58.90","698.90","640.00","2.00","1","0.00"
"bd1d49a326abfa9b1036772e40445430","bauru","SP","12","2","637.70","188.50","826.20","49.05","3.85","12","66.67"
"bc503e244f187939d10c92a5c8e378ce","birigui","SP","7","6","637.67","222.13","859.80","39.85","3.75","7","157.14"
"7b98de631987e26dd6d803490c43a13c","loanda","PR","8","1","634.20","144.43","778.63","79.28","4.63","8","100.00"
"385799a1cddbd26dfeb9157356a42282","sao paulo","SP","5","3","633.93","82.61","716.54","90.56","4.29","5","120.00"
"be8e909810184b9b19e886129149d8e5","piracicaba","SP","15","1","629.85","216.23","846.08","41.99","3.73","15","66.67"
"c33a5c3c983090c8b78a28e65052a20d","criciuma","SC","9","2","629.10","145.06","774.16","69.90","4.22","9","77.78"
"8759e7aedd644f487315e5860962f162","santo andre","SP","3","1","627.00","166.34","793.34","209.00","3.67","3","66.67"
"685b870da5b52a710782c9c0fefbeb5b","sao bernardo do campo","SP","2","1","627.00","43.98","670.98","313.50","2.00","2","0.00"
"0570350b23eda5444f8d1d9544932058","sao paulo","SP","6","5","626.90","124.86","751.76","56.99","5.00","6","183.33"
"d8cf3b6a2151949f930d0252b180ec42","mandaguacu","PR","6","8","623.70","406.48","1030.18","32.83","3.00","6","166.67"
"3969863bb8af7f72580b3b1ffd3a17b3","sao paulo","SP","12","2","623.15","226.87","850.02","47.93","4.00","12","75.00"
"26bad72add1f86e08a776ce4ffdaf1ca","pedregulho","SP","7","1","622.00","123.92","745.92","88.86","4.43","7","85.71"
"b5bb2b985208834bd5bd86c7a402bbad","venancio aires","RS","2","1","621.06","38.66","659.72","310.53","5.00","2","100.00"
"638cba8be1fb599bbb76fd6948351eb3","sao jose dos campos","SP","17","4","615.70","323.94","939.64","22.80","4.63","18","144.44"
"6b15924333bd1a741595fe981ea04822","sao caetano do sul","SP","21","1","614.32","240.14","854.46","29.25","4.67","21","90.48"
"b0b346d3a89f5eb4c2968af3f083cd43","campinas","SP","11","2","614.00","212.60","826.60","51.17","3.08","11","63.64"
"1d29dfba02015238dfbe2449a5eaa361","vicosa","MG","12","1","612.80","177.12","789.92","51.07","4.50","12","91.67"
"b44dbfbf62e52125f3c15d230569ea91","sao paulo","SP","4","5","609.37","89.69","699.06","76.17","4.38","4","200.00"
"3d3ccf2b2f8134b10dce9dd446f0e075","ibitinga","SP","3","1","608.60","141.93","750.53","202.87","3.33","3","66.67"
"c6a7539d424a8402232c2228d7a03c5e","sao paulo","SP","10","4","607.50","393.82","1001.32","40.50","2.60","10","70.00"
"2059c39f76271d4ca3f15b5ffaccc8b8","curitiba","PR","12","1","604.90","186.39","791.29","50.41","4.50","12","91.67"
"aae5e7b457a3c72ee230a47d98fceda5","sao jose dos pinhas","PR","5","3","604.80","140.77","745.57","86.40","4.14","5","120.00"
"5a6a02f419701fc8c605af71d4fc57a4","americana","SP","10","2","600.50","113.91","714.41","54.59","4.82","10","110.00"
"6179a28a13a726c29b3bf54c070dccab","varginha","MG","2","1","600.00","86.24","686.24","300.00","3.00","2","50.00"
"1588ac4010787100dddef64568f0ae35","maringa","PR","3","1","599.97","46.00","645.97","199.99","3.00","3","33.33"
"ad8ada0ffa993cb1197d102d9ab21a3e","araguari","MG","1","2","599.80","56.36","656.16","299.90","1.00","1","0.00"
"8e29d051f810eb22959ede205b462b9f","mirassol","SP","2","1","599.80","213.48","813.28","299.90","4.00","2","50.00"
"3be5841cdcc46de4ed3f9116f104b2c5","barueri","SP","4","1","599.60","88.35","687.95","149.90","4.75","4","100.00"
"53336f97ddbe53e2a617d07b17447b95","sao paulo","SP","1","1","599.50","75.33","674.83","599.50","5.00","1","100.00"
"262237171f48e85819065498cac80d7b","brusque","SC","4","5","599.00","150.00","749.00","59.90","4.30","4","250.00"
"d94ba08b99bedd6a5f6c875ecc4a6fac","apucarana","PR","9","2","599.00","179.27","778.27","59.90","4.80","9","100.00"
"d0d70d21e2234dd7cd3cf63fe414148a","sao bento","PB","8","2","598.40","366.59","964.99","66.49","4.22","8","100.00"
"791cfcfe22fe4a771ece27f90017da92","ribeirao preto","SP","2","1","596.26","57.49","653.75","298.13","1.50","2","0.00"
"38e6dada03429a47197d5d584d793b41","sao paulo","SP","7","5","596.14","206.91","803.05","49.68","3.33","7","100.00"
"11938fcc75f6902fea1d0a6f72b54a57","sao miguel d'oeste","SC","2","1","594.98","142.16","737.14","297.49","3.00","2","50.00"
"3d68c634a99a1ba46dbca3967a69c623","nova trento","SC","2","1","594.00","263.70","857.70","297.00","5.00","2","100.00"
"eebb3372362aa9a46975164bed19a7e7","sao paulo","SP","7","2","591.92","119.40","711.32","73.99","2.29","6","50.00"
"6e0908ef4d4efadbc3cc2b74ea477cb0","rio de janeiro","RJ","8","3","589.45","160.83","750.28","53.59","4.09","8","112.50"
"768a86e36ad6aae3d03ee3c6433d61df","sao paulo","SP","17","2","587.46","180.24","767.70","34.56","4.65","17","94.12"
"6e4a902d1054e4e17aa6eab87fac1c75","sorocaba","SP","7","2","586.57","109.13","695.70","73.32","4.25","6","116.67"
"b274baf5bbd142410eb2958cf685d684","montenegro","RS","7","1","585.90","148.67","734.57","83.70","4.29","7","71.43"
"bf961104a38e01b9062ee026bb657dee","ribeirao preto","SP","4","1","585.56","79.90","665.46","146.39","4.50","4","100.00"
"851773c885feb5e2da3b4f82bc2b17ce","lencois paulista","SP","10","1","585.30","251.83","837.13","58.53","4.20","10","80.00"
"70b52a4cfc823994561b00bad161b4ed","sao paulo","SP","8","2","585.00","100.35","685.35","58.50","4.50","8","112.50"
"83353a83fd769dfafa4f21a72b15e3e5","sao paulo","SP","5","1","579.50","94.83","674.33","115.90","3.80","5","60.00"
"be3b4b0f050a6aa1b2d901c4b77e979f","imbituva","PR","3","6","578.20","155.52","733.72","72.28","2.75","3","66.67"
"f524ad65d7e0f1daab730ef2d2e86196","soledade","RS","1","2","578.00","31.50","609.50","289.00","1.00","1","0.00"
"01c97ebb5cdac52891c0ed1c37ba0012","catanduva","SP","9","2","577.50","178.50","756.00","48.13","4.08","9","100.00"
"5ef131ac72773e5b3f6c0d63cf424657","ribeirao preto","SP","10","2","575.79","246.20","821.99","52.34","3.82","10","80.00"
"0d33a55da925bbf1ff02af5f6059fc7f","sao paulo","SP","22","2","575.30","394.95","970.25","23.01","4.52","23","95.65"
"ed8cb7b190ceb6067227478e48cf8dde","santos","SP","15","2","573.50","242.71","816.21","33.74","3.18","15","53.33"
"26af45f5dfd967225a832838aa4e24a3","curitiba","PR","10","3","573.10","198.51","771.61","52.10","4.18","10","90.00"
"4e326052e5dbba8adcd512f3450a307e","sao paulo","SP","3","3","570.00","85.96","655.96","95.00","1.67","3","33.33"
"9599519be538b98748162a2b48248960","sao paulo","SP","1","3","570.00","60.06","630.06","190.00","1.00","1","0.00"
"a35ef466c6fd6d052f5d241240d3c5e2","novo hamburgo","RS","3","1","569.90","79.65","649.55","189.97","4.67","3","100.00"
"3f9be91358837bff69df67edfa3e42e8","londrina","PR","7","2","569.70","132.36","702.06","81.39","4.43","7","85.71"
"a254c682cc01e119f83530446f1df9a9","cafelandia","SP","6","2","569.40","240.02","809.42","81.34","4.14","6","100.00"
"cd2169d9f31ff6fbb9ca3373b0c9e354","nova friburgo","RJ","1","1","569.00","56.33","625.33","569.00","4.00","1","100.00"
"4170f6a9367e6b5d6401d03ce6d54569","brasilia df","DF","4","2","568.78","93.03","661.81","113.76","4.20","4","100.00"
"89ad3263c0931c47f976d7c5778e60f6","sao paulo","SP","6","1","568.20","131.54","699.74","94.70","4.17","6","83.33"
"f52c2422904463fdd7741f99045fecb6","santo andre/sao paulo","SP","12","2","567.79","177.01","744.80","43.68","4.31","12","83.33"
"b7ed9fb14c8eadb37adb9c45d67ab0fb","jacarei","SP","7","3","566.00","221.75","787.75","51.45","2.91","7","71.43"
"2f74af7a0ee5636f12c2336f9fffed47","sao paulo","SP","13","1","560.70","163.77","724.47","43.13","4.31","13","76.92"
"b12cfd255810394b60caef18ae163547","cascavel","PR","2","1","560.00","166.15","726.15","280.00","4.50","2","100.00"
"6dc9bec584588412a6a338830946a3e4","sao paulo","SP","2","2","560.00","107.83","667.83","280.00","1.50","2","0.00"
"820c7c9eaf76d2b226b6c242bcf3f34d","sao paulo","SP","1","1","559.00","18.00","577.00","559.00","4.00","1","100.00"
"35b96509602ec4b7da831b5cd73ff2c2","sao leopoldo","RS","2","1","558.90","47.55","606.45","279.45","4.50","2","100.00"
"6eeed17989b0ae47c9f11ece6f38ea90","sao paulo","SP","3","1","557.00","119.01","676.01","185.67","3.67","3","66.67"
"48fb026ed7455a42f5d3e9390ed5088e","barra mansa","RJ","11","1","555.71","223.43","779.14","50.52","2.64","11","45.45"
"8a207b6080964f3c1fc9d35bd6096ba4","jaci","SP","2","2","553.70","176.34","730.04","184.57","5.00","2","150.00"
"b6dc74ed30f124f95227bed4e43a3bed","arapongas","PR","11","2","551.92","241.11","793.03","39.42","3.93","12","91.67"
"74871d19219c7d518d0090283e03c137","sao paulo","SP","6","2","550.04","87.87","637.91","78.58","5.00","6","116.67"
"eb9cd5b35d95206585e2185318cb5c61","sao paulo","SP","2","2","550.00","61.55","611.55","183.33","2.33","2","50.00"
"bb2afe2061d53c6968aa0cffa233a8ec","sao paulo","SP","5","2","549.40","94.62","644.02","91.57","4.83","5","120.00"
"e433f5fd4050e3352b5d83522b7fe24b","arapongas","PR","1","1","548.06","48.71","596.77","548.06","4.00","1","100.00"
"6c99c983ce3b6ba0ab813e6790e81691","uberlandia","MG","9","1","546.75","205.76","752.51","60.75","3.78","9","77.78"
"9c1c0c36cd23c20897e473901a8fb149","praia grande","SP","6","2","544.97","172.07","717.04","77.85","5.00","6","116.67"
"af7cdac9d9897cddead9c6b08976c642","laranjal paulista","SP","6","1","543.54","150.47","694.01","90.59","3.67","6","66.67"
"4cc4fd4fdd406a85bbdc1f824b731bd7","toledo","PR","1","2","539.98","31.24","571.22","269.99","5.00","1","200.00"
"228e4c1a0be164f613d41c24345f9d2c","bandeirantes","PR","5","1","539.70","229.74","769.44","107.94","5.00","5","100.00"
"6c17baf138731a4aaacc3210adf2037b","franca","SP","4","2","538.80","89.92","628.72","107.76","5.00","4","125.00"
"08d1c9478fb0d7d7fcac9c0da4e82fc7","belo horizonte","MG","1","1","538.00","67.57","605.57","538.00","5.00","1","100.00"
"79ee721b6f766066a80264402548d359","bauru","SP","2","1","538.00","30.36","568.36","269.00","1.00","2","0.00"
"ff314fa6033cc68ec451c47aee2d6ba4","sao paulo","SP","2","1","537.90","32.44","570.34","268.95","5.00","2","100.00"
"1fe61aa5494bd3ae92a2c13e067c810f","santa cecilia","SC","1","2","537.76","100.82","638.58","268.88","4.00","1","200.00"
"cb9fb4ca75d7ba8437480e8dde64fe98","sao paulo","SP","10","2","532.14","173.42","705.56","53.21","4.00","10","80.00"
"1f7fd2a6fcd5a6fa5d8a4dabc72aaae0","venancio aires","RS","3","1","531.80","100.88","632.68","177.27","5.00","3","100.00"
"6650fcccd8cd2f7e55ffa524f30c4c59","sao paulo","SP","3","1","529.70","166.00","695.70","176.57","2.67","3","33.33"
